id_alerta,id_siniestro,codigo,categoria,severidad,puntos,descripcion,evidencia,es_critica
ALT011531,SIN00337,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011532,SIN00338,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011533,SIN00339,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011534,SIN00340,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011535,SIN00341,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011536,SIN00342,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011537,SIN00343,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011538,SIN00344,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011539,SIN00345,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011540,SIN00346,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011541,SIN00347,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00017.,False
ALT011542,SIN00348,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011543,SIN00349,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011544,SIN00350,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011545,SIN00351,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011546,SIN00352,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011547,SIN00353,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011548,SIN00354,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011549,SIN00355,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011550,SIN00356,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011551,SIN00357,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011552,SIN00358,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011553,SIN00359,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011554,SIN00360,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011555,SIN00361,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011556,SIN00362,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011557,SIN00363,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011558,SIN00364,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011559,SIN00365,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011560,SIN00366,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011561,SIN00367,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011562,SIN00368,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011563,SIN00369,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011564,SIN00370,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011565,SIN00371,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011566,SIN00372,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011567,SIN00373,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011568,SIN00374,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011569,SIN00375,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011570,SIN00376,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011571,SIN00377,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011572,SIN00378,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011573,SIN00379,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011574,SIN00380,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011575,SIN00381,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011576,SIN00382,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011577,SIN00383,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011578,SIN00384,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011579,SIN00385,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011580,SIN00386,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011581,SIN00387,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011582,SIN00388,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011583,SIN00389,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011584,SIN00390,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011585,SIN00391,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011586,SIN00392,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00016.,False
ALT011587,SIN00393,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011588,SIN00394,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011589,SIN00395,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011590,SIN00396,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011591,SIN00397,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011592,SIN00398,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011593,SIN00399,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00016.,False
ALT011594,SIN00400,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011595,SIN00401,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011596,SIN00402,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011597,SIN00403,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011598,SIN00404,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011599,SIN00405,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011600,SIN00406,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011601,SIN00407,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011602,SIN00408,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011603,SIN00409,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011604,SIN00410,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011605,SIN00411,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011606,SIN00412,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011607,SIN00413,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011608,SIN00414,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00016.,False
ALT011609,SIN00415,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011610,SIN00416,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011611,SIN00417,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011612,SIN00418,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011613,SIN00419,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011614,SIN00420,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011615,SIN00421,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011616,SIN00422,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011617,SIN00423,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011618,SIN00424,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011619,SIN00425,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011620,SIN00426,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011621,SIN00427,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011622,SIN00428,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011623,SIN00429,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011624,SIN00430,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011625,SIN00431,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011626,SIN00432,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011627,SIN00433,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00017.,False
ALT011628,SIN00434,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011629,SIN00435,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011630,SIN00436,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011631,SIN00437,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011632,SIN00438,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011633,SIN00439,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011634,SIN00440,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011635,SIN00441,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011636,SIN00442,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011637,SIN00443,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011638,SIN00444,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011639,SIN00445,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011640,SIN00446,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011641,SIN00447,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011642,SIN00448,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00016.,False
ALT011643,SIN00449,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011644,SIN00450,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011645,SIN00451,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011646,SIN00452,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011647,SIN00453,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011648,SIN00454,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011649,SIN00455,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011650,SIN00456,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011651,SIN00457,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011652,SIN00458,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011653,SIN00459,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011654,SIN00460,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011655,SIN00461,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011656,SIN00462,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011657,SIN00463,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011658,SIN00464,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011659,SIN00465,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011660,SIN00466,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011661,SIN00467,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011662,SIN00468,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00020.,False
ALT011663,SIN00469,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011664,SIN00470,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011665,SIN00471,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00017.,False
ALT011666,SIN00472,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00017.,False
ALT011667,SIN00473,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00003.,False
ALT011668,SIN00474,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011669,SIN00475,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011670,SIN00476,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011671,SIN00477,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011672,SIN00478,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
ALT011673,SIN00479,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011674,SIN00480,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00006.,False
ALT011675,SIN00481,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00001.,False
ALT011676,SIN00482,NLP-01,Narrativa,Alta,20,Narrativa muy similar a otro reclamo del mismo ramo.,Similitud 100.00% con SIN00004.,False
